database_slug,source_person_id,canonical_name,reference_url,match_basis
cm0203_vanilla_original,44389,Yakup Sertkaya,https://www.wikidata.org/wiki/Q8047237,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44392,Aytekin Viduşlu,https://www.wikidata.org/wiki/Q4831733,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44393,Ramazan Kurşunlu,https://www.wikidata.org/wiki/Q2130008,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44424,Dursun Albayrak,https://www.wikidata.org/wiki/Q134416683,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44429,Fevzi Elmas,https://www.wikidata.org/wiki/Q349941,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44437,Mehmet Çoğum,https://www.wikidata.org/wiki/Q1716782,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44439,Mehmet Yılmaz,https://www.wikidata.org/wiki/Q344206,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44440,Murat Onur,https://www.wikidata.org/wiki/Q2947435,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44444,Okan Koç,https://www.wikidata.org/wiki/Q2017091,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44447,Serkan Reçber,https://www.wikidata.org/wiki/Q116586789,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44452,Tayfun Rıdvan Albayrak,https://www.wikidata.org/wiki/Q7689783,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44453,Tolga Seyhan,https://www.wikidata.org/wiki/Q1384117,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44455,Ufuk Ateş,https://www.wikidata.org/wiki/Q14863079,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44457,Ümit İnal,https://www.wikidata.org/wiki/Q14859023,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44460,Yasir Elmacı,https://www.wikidata.org/wiki/Q2483820,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44462,Mehmet Şen,https://www.wikidata.org/wiki/Q6102832,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44480,Cem Koşanoğlu,https://www.wikidata.org/wiki/Q6074346,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44482,Murat Yiğiter,https://www.wikidata.org/wiki/Q15867355,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44485,Ali Ravcı,https://www.wikidata.org/wiki/Q110538000,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44488,Bülent Yenihayat,https://www.wikidata.org/wiki/Q126285515,unique accent/order-insensitive token match; DOB distance 1 day(s)
cm0203_vanilla_original,44493,Hakan Çalışkan,https://www.wikidata.org/wiki/Q6100343,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44498,Okan Çebi,https://www.wikidata.org/wiki/Q134378660,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44508,Cengiz Alp,https://www.wikidata.org/wiki/Q6092694,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44509,Devran Ayhan,https://www.wikidata.org/wiki/Q4059038,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44510,Erdoğan Yılmaz,https://www.wikidata.org/wiki/Q6082896,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44516,İsmail Demirci,https://www.wikidata.org/wiki/Q6091885,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44519,Kılıçarslan Kopuz,https://www.wikidata.org/wiki/Q6099633,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44520,Kürşat Duymuş,https://www.wikidata.org/wiki/Q523813,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44523,Koray Avcı,https://www.wikidata.org/wiki/Q326854,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44526,Selçuk Yıldırımkaya,https://www.wikidata.org/wiki/Q1537013,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44529,Ümit Ozan Kazmaz,https://www.wikidata.org/wiki/Q6088205,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44530,Zeki Sonbay,https://www.wikidata.org/wiki/Q113164231,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44540,Barış Özkan,https://www.wikidata.org/wiki/Q132967665,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44541,Şadi Çolak,https://www.wikidata.org/wiki/Q6087332,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44554,Aydın Kaldırım,https://www.wikidata.org/wiki/Q130484542,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44559,Eser Öztürk,https://www.wikidata.org/wiki/Q133849185,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44563,Murat Erdoğan,https://www.wikidata.org/wiki/Q1953539,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44565,Zeki Önatlı,https://www.wikidata.org/wiki/Q8068673,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44569,Adem Dursun,https://www.wikidata.org/wiki/Q4682114,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44570,Adnan Erkan,https://www.wikidata.org/wiki/Q359388,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44572,Birol Aksancak,https://www.wikidata.org/wiki/Q4916923,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44573,Faruk Sarman,https://www.wikidata.org/wiki/Q6092930,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44576,Hakan Kutlu,https://www.wikidata.org/wiki/Q1569830,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44577,Hakan Keleş,https://www.wikidata.org/wiki/Q6077849,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44579,Mehmet Türkmehmet,https://www.wikidata.org/wiki/Q1917362,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44586,Özkan Karslı,https://www.wikidata.org/wiki/Q15856105,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44589,Umut Hatipoğlu,https://www.wikidata.org/wiki/Q2506954,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44590,Yılmaz Özlem,https://www.wikidata.org/wiki/Q1717999,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44591,Zafer Uysal,https://www.wikidata.org/wiki/Q6094494,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44592,Zafer Özgültekin,https://www.wikidata.org/wiki/Q140168,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44596,Abdülkadir Demirci,https://www.wikidata.org/wiki/Q17045440,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44599,Erman Özgür,https://www.wikidata.org/wiki/Q2542760,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44600,Fatih Tekke,https://www.wikidata.org/wiki/Q559158,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44601,Gökdeniz Karadeniz,https://www.wikidata.org/wiki/Q352815,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44602,Hasan Üçüncü,https://www.wikidata.org/wiki/Q630587,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44608,Okan Özke,https://www.wikidata.org/wiki/Q6098876,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44609,Osman Kurtuldu,https://www.wikidata.org/wiki/Q6082013,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44610,Selahattin Kınalı,https://www.wikidata.org/wiki/Q7447448,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44611,Ufuk Ali,https://www.wikidata.org/wiki/Q134378656,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44612,Niyazi Güney,https://www.wikidata.org/wiki/Q6095150,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44613,Cihat Arslan,https://www.wikidata.org/wiki/Q2645475,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44614,Cengizhan Hınçal,https://www.wikidata.org/wiki/Q2944233,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44615,Şevki Ekşi,https://www.wikidata.org/wiki/Q17047003,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44616,Yasin Çelik,https://www.wikidata.org/wiki/Q2856378,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44624,Gökhan Tokgöz,https://www.wikidata.org/wiki/Q5626484,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44625,Mustafa Kocabey,https://www.wikidata.org/wiki/Q3328883,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44627,Doğan Baykuş,https://www.wikidata.org/wiki/Q125072307,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44640,Turan Kuş,https://www.wikidata.org/wiki/Q6101563,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44641,Erman Ergin,https://www.wikidata.org/wiki/Q1355829,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44642,Ali Cansun Begeçarslan,https://www.wikidata.org/wiki/Q6055982,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44665,Ahmet Çağıran,https://www.wikidata.org/wiki/Q6083252,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44670,Kadri Sancak,https://www.wikidata.org/wiki/Q99672492,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44707,Mustafa Sarp,https://www.wikidata.org/wiki/Q426881,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44736,Ali Rıza Yılmaz,https://www.wikidata.org/wiki/Q61198452,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44737,Benhur Babaoğlu,https://www.wikidata.org/wiki/Q2895845,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44740,Nedim Yiğit,https://www.wikidata.org/wiki/Q17046520,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44742,Orhan Atik,https://www.wikidata.org/wiki/Q7102169,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44743,Serhat Güller,https://www.wikidata.org/wiki/Q2273309,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44746,Bülent Karaman,https://www.wikidata.org/wiki/Q6102611,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44753,İbrahim Yavuz,https://www.wikidata.org/wiki/Q343377,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44760,Halit Köprülü,https://www.wikidata.org/wiki/Q6094419,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44761,Muharrem Kasa,https://www.wikidata.org/wiki/Q15136493,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44767,Murat Salar,https://www.wikidata.org/wiki/Q6937422,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44768,Hasan Gültang,https://www.wikidata.org/wiki/Q10433603,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44775,Erdal Güneş,https://www.wikidata.org/wiki/Q6103478,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44778,Harun Avgın,https://www.wikidata.org/wiki/Q12809885,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44784,Kasım Çıkla,https://www.wikidata.org/wiki/Q6093960,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44789,Bülent Şimşek,https://www.wikidata.org/wiki/Q6094796,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44796,Merthan Açıl,https://www.wikidata.org/wiki/Q1242664,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44800,Seyfettin Kurtulmuş,https://www.wikidata.org/wiki/Q6103882,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44801,Sertan Vardar,https://www.wikidata.org/wiki/Q2274029,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44805,Hasan Kabze,https://www.wikidata.org/wiki/Q719346,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44811,Sedat Yeşilkaya,https://www.wikidata.org/wiki/Q7445146,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44815,Serkan Silan,https://www.wikidata.org/wiki/Q7454951,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44818,Serkan Yıldık,https://www.wikidata.org/wiki/Q7454954,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44819,Atacan Öztürk,https://www.wikidata.org/wiki/Q753135,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44827,Muzaffer Akdoğan,https://www.wikidata.org/wiki/Q125147430,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44834,Murat Türksoy,https://www.wikidata.org/wiki/Q6020758,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44842,Sedat Bayrak,https://www.wikidata.org/wiki/Q278065,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44847,Ali İşleyen,https://www.wikidata.org/wiki/Q15856606,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44848,Gökhan Ünal,https://www.wikidata.org/wiki/Q767468,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44860,Eren Özen,https://www.wikidata.org/wiki/Q1350006,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44862,Serkan Balcı,https://www.wikidata.org/wiki/Q547797,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44866,Onur İçli,https://www.wikidata.org/wiki/Q7095097,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44867,Süleyman Varlık,https://www.wikidata.org/wiki/Q6087930,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44877,İlkay Margılıçlı,https://www.wikidata.org/wiki/Q6102054,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44879,Adem Kaya,https://www.wikidata.org/wiki/Q6080587,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44881,İbrahim Toraman,https://www.wikidata.org/wiki/Q343372,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44882,Metin Kurt,https://www.wikidata.org/wiki/Q6083827,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44885,Ulaş Meyan,https://www.wikidata.org/wiki/Q6074004,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44888,Aydın Tuna,https://www.wikidata.org/wiki/Q6081704,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44903,Zafer Şahin,https://www.wikidata.org/wiki/Q8064285,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44918,Bora Körk,https://www.wikidata.org/wiki/Q893284,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44927,Fatih Egedik,https://www.wikidata.org/wiki/Q5437785,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44930,Taylan Uzunoğlu,https://www.wikidata.org/wiki/Q6102924,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44939,İlkem Özkaynak,https://www.wikidata.org/wiki/Q343789,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44951,Kenan Aşkan,https://www.wikidata.org/wiki/Q15859584,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44952,Mücahit Dönmez,https://www.wikidata.org/wiki/Q97667375,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44955,Nuri Yılmaz,https://www.wikidata.org/wiki/Q134316870,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44956,Fırat Akkoyun,https://www.wikidata.org/wiki/Q5511809,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44958,Turan Akkoyun,https://www.wikidata.org/wiki/Q6039629,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44985,Mehmet Yıldız,https://www.wikidata.org/wiki/Q371492,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,44987,Harun Ovalıoğlu,https://www.wikidata.org/wiki/Q6063525,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45015,Hakan Akbulut,https://www.wikidata.org/wiki/Q139595197,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45016,İbrahim Parlayan,https://www.wikidata.org/wiki/Q134316590,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45017,Umut Sağır,https://www.wikidata.org/wiki/Q130484538,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45027,Ali Kulaksız,https://www.wikidata.org/wiki/Q132861958,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45031,Şehmus Özer,https://www.wikidata.org/wiki/Q388687,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45041,Hakan Saral,https://www.wikidata.org/wiki/Q134394829,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45042,İlker Avcıbay,https://www.wikidata.org/wiki/Q343801,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45095,Murat Baytaroğlu,https://www.wikidata.org/wiki/Q6102533,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45163,Musa Kuş,https://www.wikidata.org/wiki/Q6082042,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45164,Ramazan Altıntepe,https://www.wikidata.org/wiki/Q1752088,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45175,Kâzım Sarı,https://www.wikidata.org/wiki/Q1737597,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45197,Ömer Hacısalihoğlu,https://www.wikidata.org/wiki/Q6102699,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45231,Güven Varol,https://www.wikidata.org/wiki/Q1562318,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45291,Emre Toraman,https://www.wikidata.org/wiki/Q1339601,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45297,Volkan Demirel,https://www.wikidata.org/wiki/Q209992,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45298,Ferit Cömert,https://www.wikidata.org/wiki/Q1406339,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45302,Sinan Kaloğlu,https://www.wikidata.org/wiki/Q1396846,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45315,Serkan Albayrak,https://www.wikidata.org/wiki/Q134378647,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45339,Sofu Baykal,https://www.wikidata.org/wiki/Q23920588,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45340,Muzaffer Taşkın,https://www.wikidata.org/wiki/Q20472946,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45364,İlhan Özbay,https://www.wikidata.org/wiki/Q343704,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45370,Erman Özcan,https://www.wikidata.org/wiki/Q6082812,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45373,Adem Koçak,https://www.wikidata.org/wiki/Q354522,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45375,Tayfun Özkan,https://www.wikidata.org/wiki/Q12812095,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45379,Rızvan Şahin,https://www.wikidata.org/wiki/Q1661819,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45381,Tolga Altun,https://www.wikidata.org/wiki/Q6024047,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45384,Çetin Güner,https://www.wikidata.org/wiki/Q6104501,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45395,Özgür Öcal,https://www.wikidata.org/wiki/Q307863,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45404,Taylan Eliaçık,https://www.wikidata.org/wiki/Q2397812,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45434,Barış Durmaz,https://www.wikidata.org/wiki/Q809710,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45444,Hakan Özlü,https://www.wikidata.org/wiki/Q134597355,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45451,Mustafa Özşahin,https://www.wikidata.org/wiki/Q134416685,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45454,Burhan Coşkun,https://www.wikidata.org/wiki/Q6079190,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45506,Necat Barut,https://www.wikidata.org/wiki/Q6055041,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45534,Galip Acuner,https://www.wikidata.org/wiki/Q134400493,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45543,İskender Eroğlu,https://www.wikidata.org/wiki/Q133890104,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45568,Eray Er,https://www.wikidata.org/wiki/Q6068447,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45574,Kurtuluş Dölek,https://www.wikidata.org/wiki/Q134378671,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45587,Erhan Uyaroğlu,https://www.wikidata.org/wiki/Q19279202,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45590,Hüsnü Zeybekoğlu,https://www.wikidata.org/wiki/Q5965017,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45592,Sabri Sarıoğlu,https://www.wikidata.org/wiki/Q347172,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45595,Eyüp Kaymakçı,https://www.wikidata.org/wiki/Q6100971,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45596,Ömer Ateş,https://www.wikidata.org/wiki/Q297447,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45601,Erhan Yıldırım,https://www.wikidata.org/wiki/Q6037198,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45605,Orhan Altay,https://www.wikidata.org/wiki/Q6102297,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45639,İlhan Ummak,https://www.wikidata.org/wiki/Q343671,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45651,Recep Atılgan,https://www.wikidata.org/wiki/Q6005959,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45655,Yakup Can,https://www.wikidata.org/wiki/Q117472483,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45659,Burhan Kaba,https://www.wikidata.org/wiki/Q122158848,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45691,Kemal Karakaş,https://www.wikidata.org/wiki/Q132967662,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45715,Mustafa Kalafatoğlu,https://www.wikidata.org/wiki/Q134378678,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45747,Temur Altunhan,https://www.wikidata.org/wiki/Q47499830,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45761,Metin Aydemir,https://www.wikidata.org/wiki/Q6092015,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45792,Ersan Deniz,https://www.wikidata.org/wiki/Q130484554,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45808,Gökhan Kök,https://www.wikidata.org/wiki/Q5626479,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45810,Kemal Özyurt,https://www.wikidata.org/wiki/Q6102230,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45815,Şener Aşkaroğlu,https://www.wikidata.org/wiki/Q388798,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45816,Tolga Özgen,https://www.wikidata.org/wiki/Q2439273,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45819,Çağdaş Atan,https://www.wikidata.org/wiki/Q272727,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45840,Ahmet Ersoy,https://www.wikidata.org/wiki/Q115961990,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45852,Abdi Aktaş,https://www.wikidata.org/wiki/Q308140,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45858,Eriş Özkan,https://www.wikidata.org/wiki/Q5389625,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45884,Serhan Hacıhüseyinoğlu,https://www.wikidata.org/wiki/Q125050884,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45894,Ersin Şahin,https://www.wikidata.org/wiki/Q6101581,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45895,Ahmet Mercan,https://www.wikidata.org/wiki/Q42842556,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45902,Güray Gündoğdu,https://www.wikidata.org/wiki/Q6100510,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45905,Emrah Bozkurt,https://www.wikidata.org/wiki/Q1339514,unique accent/order-insensitive token match; DOB distance 0 day(s)
cm0203_vanilla_original,45917,Sedat İrfan,https://www.wikidata.org/wiki/Q1767745,unique accent/order-insensitive token match; DOB distance 0 day(s)
